Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity_Sold,Revenue,Cost,Profit,Customer_Gender,Customer_Age_Group,Payment_Method
TXN16177,2023-01-25,Lagos-Island,Beverages,Coca-Cola (35cl x 12),8310,1,8310,5931,2379.0,Female,36-45,POS/Card
TXN16216,2023-01-12,Lekki,Baby Products,Cerelac (500g),14330,12,171960,123086,48874.0,Female,46-55,POS/Card
TXN15839,2023-02-22,Lagos-Island,Fresh Produce,Watermelon,2160,6,12960,8950,4010.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN12075,2023-10-28,Lagos-Island,Personal Care,Dove Soap (6 pack),4480,2,8960,5968,2992.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN13159,2023-04-29,Kano,Fresh Produce,Cucumber (3 pack),2430,4,9720,7121,2599.0,Female,26-35,POS/Card
TXN13545,2024-03-07,Abuja-Wuse,Frozen & Dairy,Peak Evaporated Milk (tin),5470,3,16410,12603,3807.0,Male,46-55,Transfer
TXN14255,2023-06-14,Enugu,Household & Cleaning,Dustbin (medium),4740,1,4740,3259,1481.0,Female,26-35,Transfer
TXN12344,2024-03-19,Abuja-Wuse,Snacks & Confectionery,Pringles (165g),5290,6,31740,21266,10474.0,Female,46-55,Transfer
TXN14777,2023-08-30,Ibadan,Beverages,Coca-Cola (35cl x 12),4000,2,8000,6227,1773.0,Female,26-35,POS/Card
TXN10434,2023-06-23,Owerri,Frozen & Dairy,Butter (250g),4710,3,14130,10632,3498.0,Male,26-35,POS/Card
TXN13341,2023-01-04,Kano,Frozen & Dairy,Mackerel Fish (1kg),10120,2,20240,17105,3135.0,Male,18-25,POS/Card
TXN11176,2023-01-25,Lagos-Island,Personal Care,Colgate Toothpaste (150g),7430,2,14860,10822,4038.0,Male,36-45,POS/Card
TXN17410,2023-02-05,Ibadan,Personal Care,Dettol Soap (6 pack),2240,1,2240,1471,769.0,Female,46-55,Cash
TXN16056,2023-02-15,Abuja-Wuse,Fresh Produce,Pepper (mixed 500g),680,2,1360,1020,340.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN13420,2024-06-06,Port Harcourt,Snacks & Confectionery,Digestive Biscuit,4390,4,17560,11900,5660.0,Male,36-45,Transfer
TXN15069,2024-03-10,Enugu,Frozen & Dairy,Lactose Cheese Slice,5470,1,5470,4407,1063.0,Female,26-35,Cash
TXN12953,2024-05-23,Owerri,Beverages,Chi Exotic Juice (1L),860,2,1720,1285,435.0,,26-35,POS/Card
TXN15271,2023-01-10,Lagos-Island,Personal Care,Nivea Deodorant,1110,1,1110,756,354.0,Female,26-35,POS/Card
TXN17371,2024-05-20,Abuja-Wuse,Frozen & Dairy,Lactose Cheese Slice,8350,1,8350,6739,1611.0,Female,26-35,Transfer
TXN16568,2024-05-05,Ibadan,Fresh Produce,Carrot (500g),2650,1,2650,1897,753.0,Female,46-55,Cash
TXN11737,2024-05-04,Port Harcourt,Frozen & Dairy,Turkey Wings (1kg),6920,2,13840,10707,3133.0,Female,26-35,Cash
TXN10887,2024-06-28,Abuja-Wuse,Fresh Produce,Pawpaw,2560,1,2560,1807,753.0,Male,26-35,POS/Card
TXN10101,2024-05-08,Abuja-Wuse,Baby Products,Cow & Gate Formula (400g),17850,5,89250,61545,27705.0,Female,26-35,Transfer
TXN14403,2024-05-21,Enugu,Household & Cleaning,Ariel Detergent (2kg),5630,2,11260,8412,2848.0,Male,36-45,POS/Card
TXN14150,2023-02-12,Enugu,Baby Products,Enfamil Follow-On,2300,1,2300,1637,663.0,Female,26-35,Transfer
TXN15374,2024-05-28,Lekki,Fresh Produce,Pawpaw,930,2,1860,1344,516.0,Female,36-45,Transfer
TXN11115,2024-04-03,Ikeja,Beverages,Nestle Water (75cl x 12),1970,2,3940,2845,1095.0,Male,55+,POS/Card
TXN16704,2023-05-17,Ikeja,Frozen & Dairy,Egg Crate (30 eggs),2630,12,31560,24971,6589.0,Male,18-25,Transfer
TXN10404,2023-12-19,Surulere,Grains & Staples,Spaghetti (500g),1670,1,1670,1349,321.0,Female,26-35,Cash
TXN17159,2023-11-28,Ikeja,Beverages,Ribena (250ml),450,4,1800,1365,435.0,Female,36-45,Cash
TXN13963,2023-03-15,Ikorodu,Fresh Produce,Pepper (mixed 500g),2710,5,13550,9222,4328.0,Female,36-45,Cash
TXN17226,2023-01-17,Lagos-Island,Personal Care,Always Pad (night),7390,1,7390,5266,2124.0,Male,26-35,POS/Card
TXN17259,2024-03-26,Enugu,Baby Products,Cow & Gate Formula (400g),8820,5,44100,30739,13361.0,Female,26-35,POS/Card
TXN16762,2023-09-01,Lagos-Island,Household & Cleaning,Bucket (15L),7170,2,14340,10081,4259.0,Female,36-45,POS/Card
TXN11582,2024-05-11,Enugu,Beverages,Chi Exotic Juice (1L),4950,6,29700,21915,7785.0,Female,46-55,Cash
TXN10017,2024-01-18,Port Harcourt,Household & Cleaning,Dustbin (medium),4620,1,4620,3361,1259.0,Male,,Cash
TXN11009,2024-05-09,Abuja-Wuse,Beverages,Malta Guinness (35cl),8610,1,8610,6817,1793.0,Female,46-55,Transfer
TXN13929,2023-05-02,Ibadan,Beverages,Malt Drink (33cl x 24),950,1,950,725,225.0,Male,26-35,Cash
TXN12500,2023-01-14,Abuja-Wuse,Household & Cleaning,Morning Fresh Dishwash,8030,1,8030,5483,2547.0,Female,46-55,POS/Card
TXN16036,2024-06-08,Port Harcourt,Household & Cleaning,Safi Bleach (1L),1540,3,4620,3354,1266.0,Female,26-35,Transfer
TXN15563,2024-02-09,Abuja-Wuse,Fresh Produce,Carrot (500g),3410,2,6820,5220,1600.0,Female,46-55,POS/Card
TXN15525,2023-10-25,Port Harcourt,Fresh Produce,Plantain (bunch),1540,2,3080,2315,765.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN12631,2023-08-09,Ikeja,Snacks & Confectionery,Cadbury Chocolate,4510,1,4510,2980,1530.0,Female,26-35,Transfer
TXN14934,2023-10-13,Lagos-Island,Personal Care,Always Pad (night),2640,2,5280,3806,1474.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN12650,2023-08-01,Lekki,Fresh Produce,Carrot (500g),750,4,3000,2117,883.0,Male,46-55,Transfer
TXN14414,2024-03-03,Port Harcourt,Baby Products,Pampers Wipes (80 pack),13390,4,53560,38668,14892.0,Female,36-45,Transfer
TXN10959,2023-03-31,Surulere,Household & Cleaning,Mopping Stick,3070,1,3070,2212,858.0,Male,36-45,POS/Card
TXN11175,2023-05-05,Abuja-Wuse,Baby Products,Teething Ring,9770,1,9770,6937,2833.0,Male,26-35,Transfer
TXN15556,2024-04-11,Abuja-Wuse,Beverages,Lucozade Boost,2950,6,17700,13040,4660.0,Male,46-55,Cash
TXN12450,2024-03-14,Port Harcourt,Beverages,Lucozade Boost,1980,3,5940,4367,1573.0,Female,,Cash
TXN12478,2024-06-05,Ikorodu,Household & Cleaning,Ariel Detergent (2kg),2220,1,2220,1650,570.0,Male,26-35,Cash
TXN16432,2023-02-18,Lekki,Household & Cleaning,Safi Bleach (1L),5590,12,67080,47810,19270.0,Female,18-25,Transfer
TXN15108,2024-01-20,Ikorodu,Household & Cleaning,Bucket (15L),1850,5,9250,6803,2447.0,Male,18-25,Cash
TXN17442,2024-05-04,Lagos-Island,Snacks & Confectionery,Gala Sausage Roll,1870,4,7480,5009,2471.0,Female,36-45,Transfer
TXN17005,2023-11-16,Abuja-Wuse,Household & Cleaning,Omo Washing Powder (1kg),5550,2,11100,7483,3617.0,Male,36-45,POS/Card
TXN11933,2023-10-31,Lekki,Frozen & Dairy,Catfish Fillet (500g),2660,2,5320,4482,838.0,Female,36-45,Cash
TXN12719,2023-07-30,Lekki,Frozen & Dairy,Egg Crate (30 eggs),8000,3,24000,19973,4027.0,Female,46-55,POS/Card
TXN16540,2023-04-24,Ibadan,Beverages,Ribena (250ml),4630,2,9260,6628,2632.0,Male,26-35,POS/Card
TXN14983,2023-01-06,Lekki,Baby Products,Baby Oil (Johnson 300ml),18150,3,54450,41923,12527.0,Male,36-45,POS/Card
TXN12091,2023-05-21,Ikeja,Frozen & Dairy,Sausage Roll (5 pack),2440,3,7320,5879,1441.0,Female,18-25,Cash
TXN17230,2024-03-30,Surulere,Snacks & Confectionery,Pringles (165g),3840,1,3840,2391,1449.0,Female,46-55,Cash
TXN10998,2023-08-09,Abuja-Wuse,Frozen & Dairy,Butter (250g),4650,4,18600,15583,3017.0,Male,18-25,POS/Card
TXN15016,2024-04-06,Lagos-Island,Frozen & Dairy,Turkey Wings (1kg),8060,1,8060,6135,1925.0,Female,46-55,Transfer
TXN16080,2024-02-16,Ikeja,Household & Cleaning,Omo Washing Powder (1kg),1100,4,4400,2939,1461.0,Female,36-45,Transfer
TXN14612,2023-12-21,Abuja-Wuse,Fresh Produce,Cucumber (3 pack),4130,2,8260,5536,2724.0,Female,46-55,POS/Card
TXN16974,2023-02-26,Enugu,Personal Care,Dark & Lovely Cream,920,3,2760,1745,1015.0,Female,36-45,Cash
TXN14815,2023-05-04,Abuja-Garki,Household & Cleaning,Morning Fresh Dishwash,3960,4,15840,11467,4373.0,Female,26-35,POS/Card
TXN13377,2023-10-04,Kano,Beverages,Malta Guinness (35cl),1060,1,1060,768,292.0,Male,36-45,Cash
TXN13359,2024-05-21,Owerri,Beverages,Nestle Water (75cl x 12),1380,6,8280,6244,2036.0,Male,26-35,Cash
TXN16681,2023-08-02,Port Harcourt,Baby Products,Teething Ring,4300,1,4300,2982,1318.0,Female,36-45,Cash
TXN13220,2024-02-08,Lekki,Beverages,Hollandia Yogurt (1L),2520,2,5040,3800,1240.0,Female,36-45,POS/Card
TXN16219,2023-05-27,Ibadan,Beverages,Malt Drink (33cl x 24),4670,3,14010,10357,3653.0,Male,26-35,Cash
TXN11194,2024-02-23,Kano,Baby Products,Enfamil Follow-On,9770,1,9770,6967,2803.0,Female,26-35,Cash
TXN13952,2024-01-06,Surulere,Frozen & Dairy,Turkey Wings (1kg),6760,1,6760,5474,1286.0,Female,36-45,POS/Card
TXN13582,2024-06-03,Abuja-Garki,Beverages,Malta Guinness (35cl),8160,1,8160,6167,1993.0,Female,26-35,Cash
TXN12545,2023-02-09,Lekki,Frozen & Dairy,Frozen Chicken (1kg),8560,12,102720,87074,15646.0,Male,36-45,POS/Card
TXN13777,2023-02-07,Lagos-Island,Beverages,Nestle Water (75cl x 12),7280,1,7280,5108,2172.0,Female,18-25,POS/Card
TXN10010,2024-02-13,Surulere,Beverages,Peak Milk (400g),4520,2,9040,6549,2491.0,Female,26-35,Cash
TXN13563,2024-01-23,Ibadan,Snacks & Confectionery,Cabin Biscuit (tin),1470,2,2940,1897,1043.0,Female,46-55,POS/Card
TXN11172,2024-02-16,Ikorodu,Beverages,Coca-Cola (35cl x 12),2210,2,4420,3208,1212.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN12744,2023-07-20,Lekki,Snacks & Confectionery,Tom Tom Candy (pack),1220,1,1220,774,446.0,Male,26-35,POS/Card
TXN13885,2024-03-23,Ikorodu,Fresh Produce,Yam (tuber),2690,1,2690,1862,828.0,Female,36-45,Cash
TXN12853,2023-12-12,Lagos-Island,Beverages,Coca-Cola (35cl x 12),4260,1,4260,2985,1275.0,Female,46-55,Cash
TXN13335,2023-07-13,Kano,Grains & Staples,Dangote Rice (5kg),3820,2,7640,5581,-618.0,Male,36-45,Cash
TXN13251,2024-05-07,Port Harcourt,Fresh Produce,Pawpaw,3390,8,27120,18329,8791.0,Female,26-35,Transfer
TXN16604,2024-03-19,Lekki,Beverages,Coca-Cola (35cl x 12),2590,2,5180,4061,1119.0,Female,36-45,POS/Card
TXN14054,2023-03-15,Ikeja,Snacks & Confectionery,Cadbury Chocolate,4370,2,8740,5664,3076.0,Male,18-25,Cash
TXN11204,2023-06-12,Abuja-Wuse,Personal Care,Nivea Deodorant,11030,3,33090,21928,11162.0,Male,46-55,Cash
TXN12165,2023-04-03,Abuja-Wuse,Household & Cleaning,Air Freshener (Glade),7670,1,7670,5582,2088.0,Male,55+,Transfer
TXN10525,2024-05-20,Kano,Grains & Staples,Cornflakes (500g),5020,2,10040,7921,2119.0,Male,36-45,Cash
TXN15481,2024-02-13,Ikeja,Household & Cleaning,Safi Bleach (1L),730,4,2920,2163,757.0,Female,55+,Transfer
TXN16456,2023-01-01,Surulere,Grains & Staples,Beans (2kg),6650,12,79800,63506,16294.0,Female,18-25,Transfer
TXN12769,2024-04-03,Lekki,Household & Cleaning,Safi Bleach (1L),2020,4,8080,5694,2386.0,Female,36-45,Transfer
TXN15145,2023-04-09,Lekki,Snacks & Confectionery,Cabin Biscuit (tin),1450,1,1450,879,571.0,Male,36-45,POS/Card
TXN15327,2023-10-06,Abuja-Garki,Baby Products,Baby Oil (Johnson 300ml),3460,4,13840,9526,4314.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN17264,2024-04-25,Surulere,Grains & Staples,Garri (5kg),4680,1,4680,3821,859.0,Female,36-45,Cash
TXN15096,2023-11-26,Ikorodu,Grains & Staples,Oat Meal (1kg),5760,1,5760,4455,1305.0,Male,18-25,Cash
TXN12991,2023-06-17,Kano,Personal Care,Always Pad (night),3040,1,3040,2216,824.0,Female,36-45,Transfer
TXN10809,2023-07-01,Lekki,Fresh Produce,Carrot (500g),3220,1,3220,2415,805.0,Female,26-35,POS/Card
TXN17020,2023-11-17,Surulere,Fresh Produce,Carrot (500g),1470,2,2940,2011,929.0,Female,36-45,POS/Card
TXN12455,2023-01-23,Abuja-Garki,Fresh Produce,Ugu Leaves,2700,5,13500,9352,4148.0,Male,46-55,POS/Card
TXN12813,2023-02-21,Ikeja,Personal Care,Vaseline Lotion (400ml),2040,2,4080,2834,-374.0,Male,26-35,Cash
TXN14392,2023-08-03,Ikeja,Baby Products,Enfamil Follow-On,10140,5,50700,34095,16605.0,Female,26-35,Transfer
TXN14653,2024-01-27,Ibadan,Grains & Staples,Indomie Noodles (40 pack),1440,1,1440,1060,380.0,Female,18-25,Cash
TXN13629,2024-01-01,Port Harcourt,Beverages,Hollandia Yogurt (1L),3920,1,3920,2945,975.0,Female,46-55,Cash
TXN12330,2023-08-25,Kano,Grains & Staples,Spaghetti (500g),5040,6,30240,23779,6461.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN16394,2024-02-14,Lekki,Grains & Staples,Cornflakes (500g),4640,3,13920,10515,3405.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN10414,2024-06-14,Enugu,Baby Products,Enfamil Follow-On,6920,2,13840,10028,3812.0,Male,55+,POS/Card
TXN16945,2023-09-28,Ikeja,Fresh Produce,Watermelon,2340,3,7020,5067,1953.0,Male,46-55,POS/Card
TXN11935,2023-08-18,Ibadan,Personal Care,Colgate Toothpaste (150g),1580,4,6320,4561,1759.0,Female,18-25,Transfer
TXN12035,2024-04-07,Lagos-Island,Grains & Staples,Dangote Rice (5kg),1880,1,1880,1408,472.0,Female,46-55,POS/Card
TXN10347,2023-07-14,Ikeja,Beverages,Bournvita (500g),6870,2,13740,9914,3826.0,Female,36-45,POS/Card
TXN15668,2023-08-12,Abuja-Wuse,Fresh Produce,Tomatoes (1kg),3500,2,7000,4818,2182.0,Female,46-55,Transfer
TXN14588,2023-01-21,Ibadan,Fresh Produce,Pepper (mixed 500g),2420,1,2420,1850,570.0,Female,36-45,Cash
TXN14585,2024-04-19,Abuja-Wuse,Fresh Produce,Watermelon,3850,3,11550,8453,3097.0,Male,36-45,Transfer
TXN15626,2023-07-16,Ibadan,Fresh Produce,Yam (tuber),1830,6,10980,8383,2597.0,Female,36-45,Transfer
TXN10693,2023-05-30,Port Harcourt,Fresh Produce,Pepper (mixed 500g),1390,3,4170,2833,1337.0,Male,36-45,POS/Card
TXN13844,2023-06-27,Owerri,Beverages,Malt Drink (33cl x 24),5160,2,10320,7772,2548.0,Female,36-45,POS/Card
TXN15659,2023-04-01,Ikeja,Fresh Produce,Cucumber (3 pack),2690,1,2690,1874,816.0,Female,36-45,Transfer
TXN16210,2023-12-04,Enugu,Baby Products,Cerelac (500g),10740,12,128880,87245,41635.0,Female,18-25,Cash
TXN14499,2023-03-11,Ikeja,Baby Products,Baby Rash Cream,2850,2,5700,3911,1789.0,Female,26-35,Transfer
TXN16835,2023-05-02,Port Harcourt,Fresh Produce,Yam (tuber),3600,2,7200,4887,2313.0,Female,55+,Transfer
TXN10894,2023-03-20,Enugu,Frozen & Dairy,Mackerel Fish (1kg),3440,2,6880,5790,1090.0,Male,55+,Transfer
TXN11488,2024-06-01,Lekki,Beverages,Ribena (250ml),6550,12,78600,58066,20534.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN14271,2023-02-12,Surulere,Household & Cleaning,Dustbin (medium),1800,2,3600,2633,967.0,Female,36-45,Transfer
TXN13444,2023-11-15,Kano,Grains & Staples,Semovita (2kg),3300,4,13200,10843,2357.0,Male,46-55,Cash
TXN15093,2023-12-30,Abuja-Wuse,Personal Care,Vaseline Lotion (400ml),1480,2,2960,1921,1039.0,Female,26-35,Transfer
TXN11289,2023-02-24,Port Harcourt,Household & Cleaning,Mopping Stick,5030,2,10060,7480,2580.0,Female,18-25,POS/Card
TXN15866,2023-07-14,Surulere,Baby Products,Cow & Gate Formula (400g),10700,2,21400,16335,5065.0,Male,36-45,Transfer
TXN14972,2023-01-12,Owerri,Household & Cleaning,Toilet Roll (12 pack),5090,1,5090,3349,1741.0,Female,36-45,Cash
TXN11654,2023-02-03,Surulere,Beverages,Nestle Water (75cl x 12),1090,2,2180,1575,605.0,Female,36-45,Transfer
TXN16001,2023-08-12,Lekki,Fresh Produce,Pepper (mixed 500g),3220,6,19320,13548,5772.0,Male,36-45,POS/Card
TXN17156,2023-02-05,Lekki,Frozen & Dairy,Sausage Roll (5 pack),7900,1,7900,6643,1257.0,Male,18-25,Transfer
TXN13826,2024-06-20,Abuja-Garki,Snacks & Confectionery,Cabin Biscuit (tin),1940,1,1940,1199,741.0,Male,36-45,POS/Card
TXN12086,2023-10-10,Ikeja,Fresh Produce,Tomatoes (1kg),1330,1,1330,900,430.0,Female,26-35,Transfer
TXN10130,2023-06-22,Abuja-Garki,Fresh Produce,Plantain (bunch),3090,2,6180,4199,1981.0,Male,,Transfer
TXN15662,2024-04-20,Ikeja,Household & Cleaning,Ariel Detergent (2kg),3460,2,6920,4707,2213.0,Female,26-35,Cash
TXN13649,2023-04-21,Owerri,Baby Products,Baby Powder (Johnson),7130,3,21390,15242,6148.0,Male,26-35,Cash
TXN12269,2023-11-27,Abuja-Wuse,Frozen & Dairy,Turkey Wings (1kg),7180,3,21540,17104,4436.0,Male,55+,POS/Card
TXN11342,2023-02-23,Surulere,Personal Care,Nivea Deodorant,5010,2,10020,6881,3139.0,Male,36-45,Transfer
TXN11181,2023-04-30,Port Harcourt,Snacks & Confectionery,Coconut Chips,2630,12,31560,20149,11411.0,Female,46-55,Transfer
TXN11615,2024-02-17,Owerri,Snacks & Confectionery,Shortbread Cookies,2010,6,12060,7817,4243.0,Female,46-55,Cash
TXN15220,2023-04-07,Abuja-Wuse,Baby Products,Enfamil Follow-On,4500,1,4500,3258,1242.0,Female,26-35,POS/Card
TXN16800,2024-06-22,Kano,Baby Products,Baby Rash Cream,11070,3,33210,23625,9585.0,Male,18-25,POS/Card
TXN17224,2023-11-24,Ikeja,Snacks & Confectionery,Pringles (165g),1490,2,2980,1831,1149.0,Male,18-25,POS/Card
TXN11572,2023-01-31,Ikeja,Personal Care,ORS Hair Relaxer,8620,1,8620,6182,2438.0,Female,46-55,Cash
TXN10402,2023-10-30,Owerri,Baby Products,Baby Powder (Johnson),5870,3,17610,11950,5660.0,Female,36-45,POS/Card
TXN16578,2023-08-31,Lekki,Personal Care,Dark & Lovely Cream,2600,4,10400,6904,3496.0,Male,26-35,Transfer
TXN14116,2024-05-25,Lekki,Fresh Produce,Plantain (bunch),2140,2,4280,2941,1339.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN10374,2024-05-25,Port Harcourt,Household & Cleaning,Omo Washing Powder (1kg),5030,3,15090,11291,3799.0,Male,18-25,POS/Card
TXN11509,2023-03-22,Kano,Grains & Staples,Garri (5kg),2590,5,12950,10036,2914.0,Female,46-55,Transfer
TXN11239,2023-01-27,Ikorodu,Beverages,Bournvita (500g),2700,1,2700,2042,658.0,Male,46-55,POS/Card
TXN11714,2024-01-21,Lagos-Island,Household & Cleaning,Toilet Roll (12 pack),8640,1,8640,5951,2689.0,Male,36-45,POS/Card
TXN13022,2023-06-29,Lagos-Island,Personal Care,Colgate Toothpaste (150g),12730,12,152760,104656,48104.0,Male,18-25,POS/Card
TXN14550,2023-08-02,Abuja-Garki,Snacks & Confectionery,Gala Sausage Roll,350,2,700,422,278.0,Female,26-35,POS/Card
TXN10615,2023-08-03,Kano,Frozen & Dairy,Peak Evaporated Milk (tin),5480,2,10960,9023,1937.0,Female,26-35,Cash
TXN10097,2023-10-30,Kano,Fresh Produce,Cucumber (3 pack),1210,1,1210,827,383.0,Female,55+,Mobile Money (OPay/Palmpay)
TXN14187,2024-02-13,Ikeja,Fresh Produce,Plantain (bunch),1040,4,4160,3032,1128.0,Male,26-35,Transfer
TXN17364,2024-01-16,Lagos-Island,Baby Products,Enfamil Follow-On,3370,1,3370,2422,948.0,Female,46-55,Transfer
TXN14773,2024-05-11,Enugu,Personal Care,Dove Soap (6 pack),1720,4,6880,4672,2208.0,Male,26-35,Transfer
TXN16156,2023-03-06,Enugu,Snacks & Confectionery,Chivita Fruit Drink,1020,2,2040,1291,749.0,Female,26-35,POS/Card
TXN15762,2023-07-28,Ikeja,Beverages,Malta Guinness (35cl),2760,1,2760,2140,620.0,Male,26-35,Transfer
TXN13938,2024-05-29,Kano,Baby Products,Baby Oil (Johnson 300ml),2300,2,4600,3536,-319.0,Female,46-55,Transfer
TXN16152,2023-05-12,Owerri,Snacks & Confectionery,Digestive Biscuit,1750,6,10500,6504,3996.0,Female,18-25,Cash
TXN10180,2023-10-23,Abuja-Garki,Fresh Produce,Pawpaw,2680,4,10720,7955,2765.0,Female,36-45,Cash
TXN10319,2023-06-20,Owerri,Snacks & Confectionery,Shortbread Cookies,3080,2,6160,4081,2079.0,,46-55,POS/Card
TXN15259,2023-01-27,Port Harcourt,Frozen & Dairy,Sausage Roll (5 pack),2660,2,5320,4016,1304.0,Female,,Mobile Money (OPay/Palmpay)
TXN16824,2024-05-03,Enugu,Frozen & Dairy,Prawn (500g),2640,6,15840,13183,2657.0,Male,26-35,Cash
TXN13758,2023-06-11,Ikorodu,Beverages,Ribena (250ml),1330,1,1330,1058,272.0,Male,18-25,POS/Card
TXN15567,2023-09-17,Abuja-Wuse,Personal Care,ORS Hair Relaxer,2020,2,4040,2633,1407.0,Female,26-35,POS/Card
TXN13706,2023-11-20,Abuja-Garki,Personal Care,Pampers (medium 50 count),1140,1,1140,824,316.0,Female,18-25,Transfer
TXN14554,2023-03-07,Port Harcourt,Personal Care,Vaseline Lotion (400ml),8510,5,42550,29064,13486.0,Female,,Cash
TXN13528,2023-08-06,Lagos-Island,Frozen & Dairy,Peak Evaporated Milk (tin),5690,2,11380,8700,2680.0,Female,46-55,Transfer
TXN14382,2023-03-10,Surulere,Personal Care,Always Pad (night),2000,2,4000,2758,1242.0,Female,18-25,Cash
TXN16358,2024-01-12,Enugu,Grains & Staples,Beans (2kg),700,1,700,516,184.0,Female,46-55,Cash
TXN15477,2024-03-04,Lekki,Household & Cleaning,Toilet Roll (12 pack),7660,3,22980,16412,6568.0,Female,18-25,POS/Card
TXN11048,2023-10-13,Lagos-Island,Snacks & Confectionery,Cadbury Chocolate,4690,1,4690,2889,1801.0,Female,55+,Transfer
TXN15528,2024-06-19,Abuja-Garki,Snacks & Confectionery,Cabin Biscuit (tin),860,2,1720,1178,542.0,Female,26-35,POS/Card
TXN15106,2024-03-21,Ikeja,Personal Care,Dove Soap (6 pack),1050,5,5250,3401,1849.0,Male,46-55,Transfer
TXN11217,2023-07-06,Owerri,Household & Cleaning,Morning Fresh Dishwash,4300,2,8600,6310,2290.0,Male,26-35,POS/Card
TXN12516,2023-04-01,Surulere,Fresh Produce,Onions (1kg),3090,2,6180,4628,1552.0,Female,26-35,Transfer
TXN10273,2023-08-28,Owerri,Beverages,Malt Drink (33cl x 24),5620,1,5620,4376,1244.0,Male,36-45,POS/Card
TXN17370,2023-03-29,Surulere,Frozen & Dairy,Frozen Chicken (1kg),4870,1,4870,4037,833.0,Female,26-35,Transfer
TXN10768,2024-01-02,Lagos-Island,Household & Cleaning,Ariel Detergent (2kg),2050,2,4100,2691,1409.0,Female,26-35,Cash
TXN16430,2023-05-11,Kano,Fresh Produce,Watermelon,2580,2,5160,3552,1608.0,Male,26-35,POS/Card
TXN11631,2023-12-02,Ikeja,Grains & Staples,Beans (2kg),7380,12,88560,69225,19335.0,Female,26-35,Cash
TXN15501,2023-12-27,Abuja-Garki,Baby Products,Baby Powder (Johnson),13220,2,26440,19681,6759.0,Male,26-35,Transfer
TXN17151,2023-10-18,Lekki,Grains & Staples,Golden Penny Flour (5kg),4740,5,23700,17367,6333.0,Female,26-35,POS/Card
TXN13154,2023-09-01,Abuja-Garki,Frozen & Dairy,Egg Crate (30 eggs),7910,10,79100,62875,16225.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN14937,2023-11-08,Ikeja,Personal Care,Oral-B Toothbrush,1030,1,1030,715,315.0,,46-55,Transfer
TXN15810,2023-08-30,Ikeja,Personal Care,Dettol Soap (6 pack),4120,2,8240,5613,2627.0,Female,26-35,POS/Card
TXN13375,2023-11-24,Port Harcourt,Personal Care,Pampers (medium 50 count),2550,3,7650,5028,2622.0,Female,36-45,Transfer
TXN16960,2023-12-24,Port Harcourt,Fresh Produce,Cucumber (3 pack),1310,12,15720,11098,4622.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN10317,2023-03-21,Abuja-Garki,Grains & Staples,Beans (2kg),2340,3,7020,5151,1869.0,Female,36-45,Transfer
TXN10864,2024-01-25,Abuja-Garki,Personal Care,Vaseline Lotion (400ml),7240,1,7240,4897,2343.0,Female,55+,POS/Card
TXN12400,2023-02-03,Surulere,Frozen & Dairy,Mackerel Fish (1kg),11370,3,34110,28153,5957.0,Male,55+,Transfer
TXN13388,2023-05-18,Ibadan,Fresh Produce,Watermelon,2670,1,2670,1844,826.0,Female,18-25,Cash
TXN15639,2023-06-28,Ibadan,Frozen & Dairy,Egg Crate (30 eggs),7420,2,14840,12306,2534.0,Female,26-35,POS/Card
TXN17237,2023-09-08,Abuja-Wuse,Grains & Staples,Cornflakes (500g),1810,4,7240,5912,1328.0,Female,26-35,Cash
TXN12837,2023-10-24,Abuja-Garki,Grains & Staples,Beans (2kg),6840,2,13680,10827,2853.0,Female,36-45,POS/Card
TXN14225,2023-08-02,Surulere,Grains & Staples,Spaghetti (500g),4330,3,12990,9604,3386.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN14125,2024-04-13,Ikeja,Beverages,Malt Drink (33cl x 24),7090,3,21270,15143,6127.0,Male,26-35,POS/Card
TXN11607,2024-06-09,Port Harcourt,Baby Products,Enfamil Follow-On,4030,2,8060,5766,2294.0,Female,26-35,Cash
TXN14105,2024-04-17,Owerri,Grains & Staples,Golden Penny Flour (5kg),1150,6,6900,5416,1484.0,Male,18-25,POS/Card
TXN14998,2024-04-01,Lagos-Island,Personal Care,Nivea Deodorant,9170,1,9170,6017,3153.0,Female,36-45,POS/Card
TXN13988,2023-03-31,Kano,Beverages,Ribena (250ml),1960,2,3920,3033,887.0,Male,55+,Cash
TXN10745,2023-09-28,Lagos-Island,Personal Care,Dark & Lovely Cream,10680,3,32040,20352,11688.0,Female,26-35,POS/Card
